id,team_id,full_name,position,corsi_pct,fenwick_pct,on_ice_shots_pct,wrist_shot_shots,wrist_shot_goals,slap_shot_shots,slap_shot_goals,backhand_shot_shots,backhand_shot_goals,tip_shot_shots,tip_shot_goals,snap_shot_shots,snap_shot_goals,wrap_around_shot_shots,wrap_around_shot_goals,offensive_zone_starts,defensive_zone_starts,neutral_zone_starts
d56ac8b2-aed2-11e2-a01b-f4ce4684ea4c,44167db4-0f24-11e2-8525-18a905767e44,Adam Clendening,D,0.412,0.36,0.359,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.25,3.0,3.25
436d74ac-0f24-11e2-8525-18a905767e44,44167db4-0f24-11e2-8525-18a905767e44,Cam Atkinson,F,0.519,0.528,0.517,1.8,0.29,0.41,0.05,0.39,0.06,0.2,0.06,0.88,0.08,0.01,0.0,9.61,4.2,5.85
f0d6a2bd-9db2-41ed-af21-5a65739ff037,44167db4-0f24-11e2-8525-18a905767e44,Kole Sherwood,F,0.44,0.444,0.438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
f7e3d4a3-783e-4e7b-9fce-264dc8d73785,44167db4-0f24-11e2-8525-18a905767e44,Andrew Peeke,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bd3ac8cc-aee7-4b42-8f10-8cfbb54564d1,44167db4-0f24-11e2-8525-18a905767e44,Zachary Werenski,D,0.512,0.516,0.506,1.06,0.06,0.29,0.01,0.13,0.0,0.02,0.01,0.54,0.05,0.0,0.0,9.1,6.84,7.07
d8fd3960-a7f8-4df2-a042-4afab382daab,44167db4-0f24-11e2-8525-18a905767e44,Markus Hannikainen,F,0.511,0.527,0.526,0.66,0.09,0.05,0.0,0.14,0.0,0.05,0.0,0.23,0.0,0.07,0.0,2.0,2.89,3.05
ef90ebf1-9082-477e-baca-c51019c7b16a,44167db4-0f24-11e2-8525-18a905767e44,Keith Kinkaid,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d82ab17c-15e8-4f3a-a284-085dc53c19a1,44167db4-0f24-11e2-8525-18a905767e44,Dean Kukan,D,0.535,0.546,0.557,0.36,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.16,0.0,0.0,0.0,4.6,3.96,3.8
432110e7-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Andy Greene,D,0.45,0.463,0.462,0.55,0.02,0.35,0.01,0.04,0.0,0.04,0.01,0.29,0.01,0.0,0.0,4.71,10.5,7.06
2f4b2605-af2a-4f7a-acbc-8badca40b6e5,44174b0c-0f24-11e2-8525-18a905767e44,Michael McLeod,F,0.427,0.409,0.409,0.33,0.0,0.0,0.0,0.14,0.0,0.05,0.0,0.48,0.0,0.0,0.0,3.48,3.29,3.48
85ccad15-57ef-496b-84a1-bb9090e9b668,44174b0c-0f24-11e2-8525-18a905767e44,Miles Wood,F,0.485,0.498,0.506,1.02,0.02,0.13,0.0,0.32,0.0,0.22,0.05,0.79,0.1,0.02,0.0,3.81,5.17,4.71
3b537427-8d00-4539-8bac-52dece8487ad,44174b0c-0f24-11e2-8525-18a905767e44,Kevin Rooney,F,0.441,0.463,0.451,0.32,0.02,0.05,0.0,0.1,0.02,0.02,0.0,0.46,0.1,0.0,0.0,2.54,5.05,3.93
434c020d-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Marcus Johansson,F,0.479,0.476,0.499,0.73,0.04,0.08,0.02,0.33,0.06,0.08,0.0,0.77,0.13,0.1,0.0,5.77,4.85,5.25
42f25cce-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Drew Stafford,F,0.44,0.442,0.446,0.49,0.05,0.07,0.0,0.25,0.02,0.16,0.02,0.4,0.04,0.04,0.0,3.14,3.72,3.04
aefed03f-ea21-489f-84e1-4e7556e18262,44174b0c-0f24-11e2-8525-18a905767e44,Steve Santini,D,0.414,0.422,0.42,0.44,0.0,0.15,0.03,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,3.41,5.36,5.51
432c3963-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Brian Boyle,F,0.471,0.476,0.47,0.66,0.09,0.06,0.0,0.15,0.0,0.28,0.11,0.51,0.04,0.02,0.02,5.23,4.28,3.66
a4c0f61f-b3da-42d5-a4b3-d5f1f668c475,44174b0c-0f24-11e2-8525-18a905767e44,John Quenneville,F,0.466,0.479,0.466,0.37,0.0,0.05,0.05,0.21,0.0,0.0,0.0,0.26,0.0,0.0,0.0,3.58,3.42,4.11
3cb71df7-1b22-49e5-919d-f15fe34edde1,44174b0c-0f24-11e2-8525-18a905767e44,Brett Seney,F,0.417,0.417,0.417,0.39,0.04,0.06,0.0,0.1,0.0,0.08,0.0,0.29,0.04,0.0,0.0,2.78,3.2,3.22
434264fe-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Ben Lovejoy,D,0.493,0.502,0.509,0.51,0.0,0.49,0.02,0.0,0.0,0.0,0.0,0.37,0.02,0.0,0.0,3.78,8.04,4.96
431ce716-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Travis Zajac,F,0.477,0.483,0.49,0.55,0.09,0.1,0.0,0.19,0.05,0.18,0.03,0.45,0.08,0.01,0.0,6.5,8.98,5.96
ab27d068-5ae3-4623-b8c4-d6bbb6858e57,44174b0c-0f24-11e2-8525-18a905767e44,Jesper Bratt,F,0.477,0.469,0.472,0.65,0.04,0.08,0.02,0.2,0.02,0.04,0.02,0.75,0.06,0.1,0.0,4.71,4.8,4.67
89ed0958-abb5-4fb4-824d-79f68b0465c3,44174b0c-0f24-11e2-8525-18a905767e44,Egor Yakovlev,D,0.44,0.427,0.445,0.2,0.0,0.28,0.0,0.12,0.0,0.0,0.0,0.32,0.08,0.0,0.0,3.88,5.32,5.2
5a1b9720-3095-4c8e-9ae7-f3654e2724db,44174b0c-0f24-11e2-8525-18a905767e44,Will Butcher,D,0.506,0.516,0.518,0.45,0.03,0.38,0.01,0.03,0.0,0.03,0.0,0.49,0.01,0.01,0.0,7.76,4.81,5.26
7c721931-3d5b-48e0-8237-3af9e72b387d,44174b0c-0f24-11e2-8525-18a905767e44,Josh Jacobs,D,0.429,0.444,0.583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0
42a5e352-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Cory Schneider,G,0.464,0.469,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54,18.27,15.15
bf0d1d1e-2756-4224-a58a-15421ce32922,44174b0c-0f24-11e2-8525-18a905767e44,Kurtis Gabriel,F,0.383,0.394,0.378,0.14,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.14,0.0,0.0,0.0,1.45,2.27,2.73
c3d2c42a-976b-4b34-8ff8-d9028dd3d875,44174b0c-0f24-11e2-8525-18a905767e44,Nick Lappin,F,0.406,0.381,0.355,0.0,0.0,0.09,0.0,0.18,0.0,0.18,0.0,0.55,0.0,0.0,0.0,3.73,3.45,3.82
e58d0197-3b70-4d31-8861-38f0a9c254aa,44174b0c-0f24-11e2-8525-18a905767e44,Jean-Sebastien Dea,F,0.462,0.474,0.457,0.4,0.0,0.1,0.05,0.25,0.05,0.0,0.0,0.6,0.05,0.0,0.0,3.45,3.6,3.35
ef90ebf1-9082-477e-baca-c51019c7b16a,44174b0c-0f24-11e2-8525-18a905767e44,Keith Kinkaid,G,0.48,0.485,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05,21.29,18.37
42b1269a-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Taylor Hall,F,0.547,0.559,0.577,1.45,0.15,0.36,0.0,0.21,0.0,0.09,0.0,1.15,0.15,0.06,0.0,9.45,5.64,6.67
cec05d52-619a-11e2-9e6b-f4ce4684ea4c,44174b0c-0f24-11e2-8525-18a905767e44,Sami Vatanen,D,0.477,0.475,0.491,0.78,0.02,0.76,0.06,0.06,0.0,0.0,0.0,0.44,0.0,0.0,0.0,7.28,7.6,6.98
e8e3b918-b006-4f32-986b-f431564d4cf7,44174b0c-0f24-11e2-8525-18a905767e44,Cam Johnson,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c24c315f-dd0e-4bcc-abd7-c037d5cb67ee,44174b0c-0f24-11e2-8525-18a905767e44,Kenny Agostino,F,0.5,0.513,0.5,0.41,0.11,0.41,0.0,0.11,0.0,0.04,0.0,0.52,0.04,0.04,0.0,4.96,3.56,3.93
a275b483-0533-4cf5-9417-9b6205bc21e0,44174b0c-0f24-11e2-8525-18a905767e44,Stefan Noesen,F,0.459,0.469,0.479,0.61,0.07,0.17,0.0,0.1,0.0,0.07,0.0,0.54,0.0,0.05,0.0,3.44,4.32,4.29
44d57a66-a309-4b0f-9f98-c8fe1b3fa160,44174b0c-0f24-11e2-8525-18a905767e44,Nico Hischier,F,0.5,0.507,0.528,0.81,0.1,0.12,0.0,0.32,0.03,0.36,0.06,0.67,0.06,0.03,0.0,7.41,5.04,5.71
4455018e-8a8e-4ddf-aa4e-68dc47b5ca5e,44174b0c-0f24-11e2-8525-18a905767e44,Ryan Murphy,D,0.333,0.286,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0
8d07a54d-7752-4de0-a522-a53fbdf7bacd,44174b0c-0f24-11e2-8525-18a905767e44,Damon Severson,D,0.466,0.471,0.479,0.61,0.06,0.59,0.05,0.02,0.0,0.0,0.0,0.56,0.04,0.01,0.0,6.9,8.01,7.15
42f9fd77-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Eric Gryba,D,0.451,0.459,0.5,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.1,4.0,4.1
7e479612-0f6f-4241-9140-8b94944e236a,44174b0c-0f24-11e2-8525-18a905767e44,Josh Anderson,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e886da56-dd59-41f4-8388-6952d4129fbc,44174b0c-0f24-11e2-8525-18a905767e44,Joey Anderson,F,0.485,0.49,0.543,0.59,0.03,0.12,0.0,0.24,0.03,0.15,0.03,0.35,0.03,0.0,0.0,3.12,4.53,3.94
d6bead91-24b6-4217-ad02-5a428a402b32,44174b0c-0f24-11e2-8525-18a905767e44,Blake Coleman,F,0.484,0.491,0.501,1.01,0.12,0.15,0.0,0.35,0.06,0.15,0.05,1.01,0.06,0.01,0.0,4.35,8.1,5.53
82634ffb-7be0-4986-8b16-80a481677611,44174b0c-0f24-11e2-8525-18a905767e44,Mirco Mueller,D,0.477,0.477,0.499,0.3,0.02,0.3,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,4.32,6.42,5.74
aafb1b09-91ab-49b6-a1ff-a171a480c5c1,44174b0c-0f24-11e2-8525-18a905767e44,Pavel Zacha,F,0.464,0.469,0.472,0.52,0.03,0.08,0.03,0.25,0.03,0.07,0.0,0.67,0.13,0.02,0.0,4.39,5.1,4.23
5773728a-97ba-41bc-8c35-4ad22784cd00,44174b0c-0f24-11e2-8525-18a905767e44,Brandon Gignac,F,0.333,0.316,0.231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0
3791d252-2f12-4a56-a7e4-6b3d15d2ed72,44174b0c-0f24-11e2-8525-18a905767e44,Nathan Bastian,F,0.512,0.495,0.542,0.57,0.0,0.0,0.0,0.0,0.0,0.29,0.14,0.86,0.29,0.14,0.0,4.86,3.86,3.86
f56821c8-856e-4c72-affd-3dbbba69b379,44174b0c-0f24-11e2-8525-18a905767e44,Mackenzie Blackwood,G,0.441,0.447,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,18.52,15.91
42a57ab2-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Eddie Lack,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06966019-1eb1-42b5-ac95-a31e19702350,44174b0c-0f24-11e2-8525-18a905767e44,Connor Carrick,D,0.441,0.44,0.461,0.4,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.55,0.05,0.0,0.0,5.55,6.45,4.65
c70b23ae-134a-452f-bc5f-4963b9c0e1b3,44174b0c-0f24-11e2-8525-18a905767e44,Joey Anderson,F,0.466,0.488,0.531,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.5,3.0
08ec6ce1-a911-4386-9754-f3a0e5dbb3a1,44174b0c-0f24-11e2-8525-18a905767e44,Blake Pietila,F,0.383,0.378,0.384,0.26,0.0,0.21,0.0,0.05,0.0,0.05,0.0,0.53,0.0,0.0,0.0,2.79,4.05,4.26
42782e1b-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Kyle Palmieri,F,0.483,0.493,0.505,1.23,0.12,0.53,0.03,0.16,0.01,0.18,0.05,0.85,0.11,0.08,0.03,8.47,5.12,5.8
434070ae-0f24-11e2-8525-18a905767e44,44174b0c-0f24-11e2-8525-18a905767e44,Eric Tangradi,F,0.444,0.434,0.459,0.83,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.33,0.0,0.17,0.0,3.5,4.67,4.17
962d6858-7d55-42e4-9916-f4f598f7c110,44174b0c-0f24-11e2-8525-18a905767e44,Colton White,D,0.325,0.333,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,5.67,5.0,5.67
42c50977-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Nick Leddy,D,0.444,0.444,0.446,0.41,0.0,0.82,0.0,0.02,0.01,0.02,0.01,0.12,0.02,0.0,0.0,7.02,5.96,7.32
ab79ebb3-9ae6-11e2-a01b-f4ce4684ea4c,441766b9-0f24-11e2-8525-18a905767e44,Anders Lee,F,0.494,0.49,0.496,1.09,0.11,0.11,0.0,0.34,0.04,0.56,0.1,0.28,0.06,0.01,0.0,6.56,4.24,5.17
34192862-b944-4aac-acdf-96f6b6522363,441766b9-0f24-11e2-8525-18a905767e44,Mathew Barzal,F,0.519,0.518,0.513,1.33,0.11,0.21,0.01,0.35,0.05,0.11,0.04,0.24,0.04,0.02,0.0,7.01,2.96,3.95
42ba2b77-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Cal Clutterbuck,F,0.466,0.488,0.486,0.73,0.07,0.05,0.0,0.15,0.01,0.08,0.0,0.22,0.01,0.04,0.0,3.18,6.15,5.05
21920376-8487-411a-934d-84b8ed0083d8,441766b9-0f24-11e2-8525-18a905767e44,Scott Mayfield,D,0.493,0.501,0.499,0.75,0.05,0.42,0.0,0.03,0.0,0.0,0.0,0.11,0.0,0.0,0.0,4.42,6.73,5.0
fc664c7a-5c8a-4fc4-aaa8-51f9abb1c992,441766b9-0f24-11e2-8525-18a905767e44,Adam Pelech,D,0.485,0.493,0.498,0.9,0.06,0.4,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,4.54,6.73,5.21
4354706b-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Andrew Ladd,F,0.457,0.447,0.45,0.73,0.04,0.04,0.0,0.15,0.0,0.15,0.04,0.12,0.04,0.04,0.0,3.62,4.5,4.23
427aa8df-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Luca Sbisa,D,0.48,0.492,0.472,0.33,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,3.67,4.11
42843988-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Christopher Gibson,G,0.556,0.564,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,5.5
42ed57f6-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Johnny Boychuk,D,0.459,0.462,0.465,0.64,0.01,1.3,0.03,0.01,0.0,0.01,0.0,0.15,0.0,0.01,0.0,5.3,6.58,6.19
d026183c-b079-11e2-a01b-f4ce4684ea4c,441766b9-0f24-11e2-8525-18a905767e44,Brock Nelson,F,0.474,0.469,0.48,1.45,0.2,0.21,0.02,0.13,0.02,0.17,0.01,0.26,0.05,0.02,0.01,5.74,5.43,5.37
43245584-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Casey Cizikas,F,0.463,0.485,0.484,0.9,0.15,0.1,0.01,0.23,0.07,0.14,0.01,0.1,0.03,0.05,0.0,2.79,6.66,5.41
432432ef-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Josh Bailey,F,0.481,0.486,0.482,0.85,0.12,0.17,0.01,0.18,0.04,0.23,0.01,0.21,0.05,0.0,0.0,6.02,3.56,4.33
0a626220-8869-4919-b16b-8e61bc8f6aaa,441766b9-0f24-11e2-8525-18a905767e44,Ross Johnston,F,0.488,0.476,0.485,0.29,0.06,0.0,0.0,0.06,0.0,0.24,0.0,0.06,0.0,0.0,0.0,2.12,2.18,3.0
4292254e-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Thomas Greiss,G,0.464,0.47,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,17.09,15.4
4326be6a-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Matt Martin,F,0.45,0.473,0.462,0.6,0.07,0.01,0.0,0.03,0.0,0.13,0.0,0.12,0.01,0.01,0.0,2.57,4.37,4.72
015b0496-c37a-4427-b15b-d4818d89e419,441766b9-0f24-11e2-8525-18a905767e44,Tanner Fritz,F,0.428,0.419,0.449,0.38,0.0,0.0,0.0,0.13,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.0,3.25,2.0
42ef1a45-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Dennis Seidenberg,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f949079-85d4-4ea8-b78a-d6dbfc6ae993,441766b9-0f24-11e2-8525-18a905767e44,Tom Kuhnhackl,F,0.448,0.451,0.459,0.28,0.03,0.11,0.0,0.17,0.06,0.08,0.0,0.08,0.0,0.08,0.03,3.78,4.06,3.22
588ccf22-c00e-4248-ac25-990991e08680,441766b9-0f24-11e2-8525-18a905767e44,Devon Toews,D,0.529,0.534,0.544,0.92,0.04,0.46,0.04,0.1,0.0,0.02,0.0,0.17,0.02,0.02,0.0,5.77,3.5,4.29
42ae2bc3-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Jordan Eberle,F,0.495,0.489,0.488,1.26,0.19,0.1,0.01,0.35,0.03,0.06,0.0,0.22,0.03,0.03,0.0,6.65,3.77,4.56
633163e7-e448-48eb-a26b-9bae8b028d1d,441766b9-0f24-11e2-8525-18a905767e44,Ryan Pulock,D,0.469,0.477,0.485,0.84,0.02,1.13,0.07,0.04,0.0,0.01,0.0,0.17,0.01,0.0,0.0,5.83,7.21,6.41
38fc556f-e5eb-4b44-847b-1827e107f2e6,441766b9-0f24-11e2-8525-18a905767e44,Anthony Beauvillier,F,0.499,0.501,0.508,1.07,0.15,0.1,0.02,0.23,0.0,0.22,0.04,0.3,0.01,0.0,0.0,4.57,2.88,3.58
428254d7-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Thomas Hickey,D,0.481,0.487,0.488,0.6,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,4.43,7.65,5.63
3a9848b1-a6c4-4f40-9a5f-7e42f9faea76,441766b9-0f24-11e2-8525-18a905767e44,Michael Dal Colle,F,0.517,0.519,0.541,0.71,0.0,0.04,0.0,0.0,0.0,0.25,0.11,0.21,0.0,0.0,0.0,3.75,2.86,3.36
42e017d1-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Valtteri Filppula,F,0.436,0.442,0.451,0.74,0.13,0.01,0.0,0.21,0.07,0.06,0.03,0.1,0.01,0.0,0.0,3.54,5.56,3.88
36037b3e-5e9a-11e2-9b38-f4ce4684ea4c,441766b9-0f24-11e2-8525-18a905767e44,Leo Komarov,F,0.445,0.452,0.462,0.61,0.01,0.07,0.0,0.04,0.01,0.17,0.04,0.04,0.0,0.0,0.0,3.18,5.43,3.76
431eef2d-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Stephen Gionta,F,0.415,0.4,0.424,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.0,3.2
462dfd72-5085-4483-aca1-2ed788c39652,441766b9-0f24-11e2-8525-18a905767e44,Josh Ho-Sang,F,0.577,0.607,0.613,0.6,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,3.5,3.9,3.8
42fb8fb0-0f24-11e2-8525-18a905767e44,441766b9-0f24-11e2-8525-18a905767e44,Robin Lehner,G,0.483,0.486,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,17.96,16.8
90742eb3-6cba-4ca3-9368-7dc1861e1992,441781b9-0f24-11e2-8525-18a905767e44,Brett Howden,F,0.424,0.417,0.416,0.5,0.05,0.0,0.0,0.12,0.02,0.24,0.0,0.21,0.03,0.02,0.0,4.44,4.53,4.41
4ad4c4db-797c-4d43-b67a-1f6d5e3a5758,441781b9-0f24-11e2-8525-18a905767e44,Vinni Lettieri,F,0.436,0.44,0.448,0.7,0.0,0.41,0.04,0.04,0.0,0.15,0.0,0.19,0.0,0.0,0.0,2.56,2.15,3.07
42e6f812-0f24-11e2-8525-18a905767e44,441781b9-0f24-11e2-8525-18a905767e44,Brendan Smith,D,0.478,0.471,0.481,0.63,0.02,0.16,0.0,0.05,0.0,0.06,0.0,0.14,0.05,0.0,0.0,4.13,4.17,4.08
4325c36b-0f24-11e2-8525-18a905767e44,441781b9-0f24-11e2-8525-18a905767e44,Ryan Strome,F,0.453,0.444,0.453,0.76,0.16,0.06,0.0,0.03,0.0,0.1,0.03,0.27,0.08,0.03,0.02,4.71,4.49,4.57
42a8d520-0f24-11e2-8525-18a905767e44,441781b9-0f24-11e2-8525-18a905767e44,Cody McLeod,F,0.382,0.38,0.392,0.19,0.0,0.0,0.0,0.19,0.0,0.13,0.03,0.06,0.0,0.03,0.0,1.61,1.87,1.97
4512f2eb-e58f-4156-ac4f-e186b9c7171c,441781b9-0f24-11e2-8525-18a905767e44,Kevin Hayes,F,0.513,0.505,0.521,1.49,0.14,0.22,0.02,0.29,0.04,0.14,0.04,0.14,0.04,0.08,0.0,6.43,6.14,5.37
42d58a20-0f24-11e2-8525-18a905767e44,441781b9-0f24-11e2-8525-18a905767e44,Kevin Shattenkirk,D,0.504,0.506,0.508,1.16,0.04,0.55,0.0,0.04,0.01,0.01,0.0,0.34,0.04,0.0,0.0,7.26,4.27,5.4
dfd99324-55da-48ad-8653-dd0fb61fa9e1,441781b9-0f24-11e2-8525-18a905767e44,Vladislav Namestnikov,F,0.479,0.478,0.487,0.94,0.05,0.12,0.03,0.12,0.01,0.13,0.01,0.18,0.03,0.03,0.0,4.41,6.01,4.87
9538209e-4018-48c5-b04a-153f42de901f,441781b9-0f24-11e2-8525-18a905767e44,Jesper Fast,F,0.473,0.484,0.482,0.5,0.05,0.14,0.02,0.09,0.0,0.21,0.0,0.21,0.05,0.03,0.0,4.15,5.62,5.44
43700779-0f24-11e2-8525-18a905767e44,441781b9-0f24-11e2-8525-18a905767e44,Chris Kreider,F,0.501,0.511,0.505,1.08,0.1,0.08,0.03,0.15,0.03,0.53,0.1,0.65,0.09,0.01,0.01,7.46,4.9,6.39
3eaea946-5c6a-463d-8075-37d86e154f83,441781b9-0f24-11e2-8525-18a905767e44,Tim Gettinger,F,0.365,0.405,0.481,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.5
71a1c056-e3fc-4b5f-b0f3-d75837560889,441781b9-0f24-11e2-8525-18a905767e44,Anthony DeAngelo,D,0.461,0.461,0.471,1.25,0.08,0.21,0.02,0.13,0.0,0.03,0.0,0.21,0.0,0.02,0.0,5.93,5.64,5.95
bbb38bb9-c352-4be2-8a82-eca7324c1641,441781b9-0f24-11e2-8525-18a905767e44,Fredrik Claesson,D,0.472,0.478,0.484,0.7,0.03,0.38,0.03,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.95,4.92,5.38
c105f594-7c77-4356-84ef-9501810bcba1,441781b9-0f24-11e2-8525-18a905767e44,Libor Hajek,D,0.547,0.563,0.605,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,4.6,5.4,3.6
c3a1b0fc-e78f-43a5-ab42-13b7d6c43dd1,441781b9-0f24-11e2-8525-18a905767e44,Connor Brickley,F,0.367,0.384,0.403,0.86,0.0,0.07,0.0,0.07,0.0,0.07,0.0,0.07,0.0,0.07,0.0,2.07,3.5,3.07
43338a11-0f24-11e2-8525-18a905767e44,441781b9-0f24-11e2-8525-18a905767e44,Henrik Lundqvist,G,0.461,0.466,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,19.58,18.67
8682dabf-3ba0-494e-bb4b-774c4db7e42f,441781b9-0f24-11e2-8525-18a905767e44,Ryan Spooner,F,0.401,0.394,0.399,1.06,0.0,0.19,0.0,0.13,0.0,0.0,0.0,0.19,0.06,0.0,0.0,3.94,3.38,3.63
a594540b-1108-42d3-b71b-8d4174676b43,441781b9-0f24-11e2-8525-18a905767e44,Marek Mazanec,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427694ea-0f24-11e2-8525-18a905767e44,441781b9-0f24-11e2-8525-18a905767e44,Matt Beleskey,F,0.37,0.349,0.37,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.75,2.25,1.75
093d026c-e78b-4666-9cdd-f5f2352843df,441781b9-0f24-11e2-8525-18a905767e44,Neal Pionk,D,0.443,0.448,0.443,1.0,0.04,0.49,0.04,0.08,0.0,0.01,0.0,0.22,0.0,0.0,0.0,6.07,8.63,6.32
507f2cd0-951b-4c6c-af36-73875855000d,441781b9-0f24-11e2-8525-18a905767e44,Boo Nieves,F,0.41,0.421,0.429,0.44,0.0,0.0,0.0,0.14,0.02,0.02,0.0,0.19,0.07,0.0,0.0,2.33,3.19,2.79
